RESOLUCAO;EMPRESA;AUTORIZACAO;MARCA;PROCESSO;REGISTRO;VENDA E EMPREGO;VENCIMENTO;APRESENTACAO;VALIDADE PRODUTO;CATEGORIA;ASSUNTO PETICAO;EXPEDIENTE PETICAO;VERSAO
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ELFEN INDUSTRIA E COMERCIO LTDA - ME;3.05215-1;DC BACT DESINFETANTE CONCENTRADO USO GERAL;25351.361015/2013-49;3.5215.0007.013-0;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;10/2028;FRASCO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;3782 REG. SANEANTES - Retificação de Publicação de Registro;0949526/21-5;LIMA CAPIM LIMÃO
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ELFEN INDUSTRIA E COMERCIO LTDA - ME;3.05215-1;DC BACT DESINFETANTE CONCENTRADO USO GERAL;25351.361015/2013-49;3.5215.0007.014-9;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;10/2028;GALAO PLASTICO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;3782 REG. SANEANTES - Retificação de Publicação de Registro;0949526/21-5;LIMA CAPIM LIMÃO
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ELFEN INDUSTRIA E COMERCIO LTDA - ME;3.05215-1;DC BACT DESINFETANTE CONCENTRADO USO GERAL;25351.361015/2013-49;3.5215.0007.015-7;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;10/2028;BOMBONA PLASTICA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;3782 REG. SANEANTES - Retificação de Publicação de Registro;0949526/21-5;LIMA CAPIM LIMÃO
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ELFEN INDUSTRIA E COMERCIO LTDA - ME;3.05215-1;DC BACT DESINFETANTE CONCENTRADO USO GERAL;25351.361015/2013-49;3.5215.0007.016-5;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;10/2028;SACHET + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;3782 REG. SANEANTES - Retificação de Publicação de Registro;0949526/21-5;LIMA CAPIM LIMÃO
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;FANNY SILVANA DA SILVA PETIT LTDA - ME;3.03964-5;DESINFETANTE PETIT;25351.206363/2015-10;3.3964.0002.001-7;PRODUTO DE VENDA LIVRE;06/2030;BOMBONA PLASTICA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;390 REG. SANEANTES - Mudança de Nome de Produto;1296122/21-2;PRATIK DESINFETANTE TALCO
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;FANNY SILVANA DA SILVA PETIT LTDA - ME;3.03964-5;DESINFETANTE PETIT;25351.206363/2015-10;3.3964.0002.002-5;PRODUTO DE VENDA LIVRE;06/2030;BOMBONA PLASTICA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;390 REG. SANEANTES - Mudança de Nome de Produto;1296122/21-2;PRATIK DESINFETANTE FLORAL
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;FANNY SILVANA DA SILVA PETIT LTDA - ME;3.03964-5;DESINFETANTE PETIT;25351.206363/2015-10;3.3964.0002.003-3;PRODUTO DE VENDA LIVRE;06/2030;BOMBONA PLASTICA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;390 REG. SANEANTES - Mudança de Nome de Produto;1296122/21-2;PRATIK DESINFETANTE LAVANDA
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;FANNY SILVANA DA SILVA PETIT LTDA - ME;3.03964-5;DESINFETANTE PETIT;25351.206363/2015-10;3.3964.0002.004-1;PRODUTO DE VENDA LIVRE;06/2030;BOMBONA PLASTICA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;390 REG. SANEANTES - Mudança de Nome de Produto;1296122/21-2;PRATIK DESINFETANTE EUCALIPTO
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;GIÓCA INDÚSTRIA E COMÉRCIO LTDA;3.00744-6;Álcool Gióca 46;25351.431598/2020-88;3.0744.0037.001-8;PRODUTO DE VENDA LIVRE;05/2031;FRASCO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;TRADICIONAL
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;GIÓCA INDÚSTRIA E COMÉRCIO LTDA;3.00744-6;Álcool Gióca 46;25351.431598/2020-88;3.0744.0037.002-6;PRODUTO DE VENDA LIVRE;05/2031;FRASCO DE PLÁSTICO TRANSLÚCIDO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;TRADICIONAL
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;GIÓCA INDÚSTRIA E COMÉRCIO LTDA;3.00744-6;Álcool Gióca 46;25351.431598/2020-88;3.0744.0037.003-4;PRODUTO DE VENDA LIVRE;05/2031;FRASCO DE PLÁSTICO TRANSLÚCIDO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;LIMÃO
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;GIÓCA INDÚSTRIA E COMÉRCIO LTDA;3.00744-6;Álcool Gióca 46;25351.431598/2020-88;3.0744.0037.004-2;PRODUTO DE VENDA LIVRE;05/2031;FRASCO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;LIMÃO
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;GIÓCA INDÚSTRIA E COMÉRCIO LTDA;3.00744-6;Álcool Gióca 46;25351.431598/2020-88;3.0744.0037.005-0;PRODUTO DE VENDA LIVRE;05/2031;FRASCO DE PLÁSTICO TRANSLÚCIDO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;LAVANDA
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;GIÓCA INDÚSTRIA E COMÉRCIO LTDA;3.00744-6;Álcool Gióca 46;25351.431598/2020-88;3.0744.0037.006-9;PRODUTO DE VENDA LIVRE;05/2031;FRASCO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;LAVANDA
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;GROW QUIMICA E FARMACEUTICA LTDA.;3.04407-8;PROACTION OPA;25351.135645/2017-03;3.4407.0023.001-8;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2027;FRASCO DE PLASTICO OPACO;24 Meses;4300212 DESINFETANTE DE ALTO NÍVEL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1214769/21-7;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;GROW QUIMICA E FARMACEUTICA LTDA.;3.04407-8;PROACTION OPA;25351.135645/2017-03;3.4407.0023.002-6;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2027;GALAO PLASTICO;24 Meses;4300212 DESINFETANTE DE ALTO NÍVEL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1214769/21-7;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;GROW QUIMICA E FARMACEUTICA LTDA.;3.04407-8;PROACTION GTA 2%;25351.153980/2017-02;3.4407.0022.001-2;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;05/2027;FRASCO DE PLASTICO OPACO;24 Meses;4300212 DESINFETANTE DE ALTO NÍVEL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1215535/21-0;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;GROW QUIMICA E FARMACEUTICA LTDA.;3.04407-8;PROACTION GTA 2%;25351.153980/2017-02;3.4407.0022.002-0;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;05/2027;GALAO PLASTICO;24 Meses;4300212 DESINFETANTE DE ALTO NÍVEL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1215535/21-0;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;G5 INDÚSTRIA QUÍMICA LTDA;3.08727-9;G5 100 - Alvejante Peracético;25351.098668/2021-62;3.8727.0025.001-2;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;05/2031;ÚNICA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3102017 ALVEJANTE;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;G5 INDÚSTRIA QUÍMICA LTDA;3.08727-9;G5 100 - Alvejante Peracético;25351.098668/2021-62;3.8727.0025.002-0;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;05/2031;ÚNICA + ACONDICIONAMENTO NAO PREVISTO NA TABELA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3102017 ALVEJANTE;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;HIGIE PLUS COTTONBABY INDÚSTRIA E COMÉRCIO LTDA;3.05354-1;LENÇOS UMEDECIDOS DESINFETANTE DE USO GERAL WIPE GERM HOME;25351.984985/2020-12;3.5354.0001.001-2;PRODUTO DE VENDA LIVRE;05/2031;FRAGRÂNCIA CAMPESTRE + FILME PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;HIGIE PLUS COTTONBABY INDÚSTRIA E COMÉRCIO LTDA;3.05354-1;LENÇOS UMEDECIDOS DESINFETANTE DE USO GERAL WIPE GERM HOME;25351.984985/2020-12;3.5354.0001.002-0;PRODUTO DE VENDA LIVRE;05/2031;FRAGRÂNCIA CITRUS + FILME PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;HIGIE PLUS COTTONBABY INDÚSTRIA E COMÉRCIO LTDA;3.05354-1;LENÇOS UMEDECIDOS DESINFETANTE DE USO GERAL WIPE GERM HOME;25351.984985/2020-12;3.5354.0001.003-9;PRODUTO DE VENDA LIVRE;05/2031;FRAGRÂNCIA LAVANDA + FILME PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;hydrogen brasil quimica ltda epp;3.07679-7;HYDRO BACSAN;25351.137777/2021-11;3.7679.0001.001-2;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;05/2031;VERSÃO 1 + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;2 Meses;3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;hydrogen brasil quimica ltda epp;3.07679-7;HYDRO BACSAN;25351.137777/2021-11;3.7679.0001.002-0;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;05/2031;VERSÃO 1 + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;2 Meses;3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;hydrogen brasil quimica ltda epp;3.07679-7;HYDRO BACSAN;25351.137777/2021-11;3.7679.0001.003-9;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;05/2031;VERSÃO 1 + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;2 Meses;3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;INDUSTRIA QUIMICA DIPIL LTDA;3.02057-6;LAMTHRINE 10 PM;25351.505777/2013-94;3.2057.0063.001-5;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;12/2028;SACO PLASTICO METALIZADO + SACO PLASTICO;2 Ano(s);3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS;3782 REG. SANEANTES - Retificação de Publicação de Registro;0719609/21-6;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;INDUSTRIA QUIMICA DIPIL LTDA;3.02057-6;LAMTHRINE 10 PM;25351.505777/2013-94;3.2057.0063.002-3;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;12/2028;SACO PLASTICO METALIZADO + CAIXA PAPEL CARTAO;2 Ano(s);3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS;3782 REG. SANEANTES - Retificação de Publicação de Registro;0719609/21-6;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;INDUSTRIA QUIMICA DIPIL LTDA;3.02057-6;LAMTHRINE 10 PM;25351.505777/2013-94;3.2057.0063.003-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;12/2028;SACO PLASTICO + CAIXA PAPEL CARTAO;2 Ano(s);3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS;3782 REG. SANEANTES - Retificação de Publicação de Registro;0719609/21-6;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;INDUSTRIA QUIMICA DIPIL LTDA;3.02057-6;LAMTHRINE 10 PM;25351.505777/2013-94;3.2057.0063.004-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;12/2028;FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;2 Ano(s);3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS;3782 REG. SANEANTES - Retificação de Publicação de Registro;0719609/21-6;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;INDUSTRIA QUIMILAB DE PRODUTOS DE LIMPEZA LTDA ME;3.06631-3;PROMULTT CLOR 10%;25351.962262/2021-43;3.6631.0031.001-2;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;05/2031;BOMBONA PLASTICA OPACA;3 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;INDUSTRIA QUIMILAB DE PRODUTOS DE LIMPEZA LTDA ME;3.06631-3;PROMULTT CLOR 10%;25351.962262/2021-43;3.6631.0031.002-0;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;05/2031;BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO;3 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;INDÚSTRIAS REUNIDAS RAYMUNDO DA FONTE S/A;3.00693-1;ALVEJANTE PERFUMADO BRILUX;25351.261667/2010-76;3.0693.0074.004-6;PRODUTO DE VENDA LIVRE;09/2025;POLIETILENO TEREFTALATO (PET);Dias;3102017 ALVEJANTE;332 REG. SANEANTES - Nova Embalagem de Produto;1164211/21-8;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;INSDUSTRIA E COMERCIO LUCIA LTDA-ME;3.03231-2;ÁGUA SANITÁRIA LÚCIA;25351.411353/2016-06;3.3231.0005.001-2;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;01/2022;FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;6 Meses;3103033 ÁGUA SANITÁRIA;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1219081/21-3;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;INSDUSTRIA E COMERCIO LUCIA LTDA-ME;3.03231-2;ÁGUA SANITÁRIA LÚCIA;25351.411353/2016-06;3.3231.0005.002-0;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;01/2022;FRASCO + CAIXA DE PAPELAO;6 Meses;3103033 ÁGUA SANITÁRIA;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1219081/21-3;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;INSDUSTRIA E COMERCIO LUCIA LTDA-ME;3.03231-2;ÁGUA SANITÁRIA LÚCIA;25351.411353/2016-06;3.3231.0005.003-9;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;01/2022;GALAO + CAIXA DE PAPELAO;6 Meses;3103033 ÁGUA SANITÁRIA;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1219081/21-3;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;INSETIMAX INDUSTRIA QUIMICA EIRELI;3.02781-6;INSETICIDA E ACARICIDA - SPURION;25351.315536/2010-15;3.2781.0028.001-9;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;07/2030;FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;2 Ano(s);3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS;389 REG. SANEANTES - Alteração de Rotulagem de Produto;0954404/21-1;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISO INDÚSTRIA DE SABÕES E ÓLEOS LTDA;3.03701-6;PRATT DETERGENTE CLORADO;25351.034615/2021-13;3.3701.0003.001-3;PRODUTO DE VENDA LIVRE;05/2031;PRATT DETERGENTE CLORADO + BOMBONA PLASTICA + BANDEJA DE PAPELAO COM INVOLUCRO PLASTICO;12 Meses;3211042 DETERGENTE DESENGORDURANTE;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISO INDÚSTRIA DE SABÕES E ÓLEOS LTDA;3.03701-6;PRATT DETERGENTE CLORADO;25351.034615/2021-13;3.3701.0003.002-1;PRODUTO DE VENDA LIVRE;05/2031;PRATT DETERGENTE CLORADO + BOMBONA PLASTICA + CAIXA DE PAPELAO;12 Meses;3211042 DETERGENTE DESENGORDURANTE;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.001-8;PRODUTO DE VENDA LIVRE;05/2031;ORIGINAL + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.002-6;PRODUTO DE VENDA LIVRE;05/2031;ORIGINAL + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.003-4;PRODUTO DE VENDA LIVRE;05/2031;ORIGINAL + FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.004-2;PRODUTO DE VENDA LIVRE;05/2031;ORIGINAL + BOMBONA PLASTICA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.005-0;PRODUTO DE VENDA LIVRE;05/2031;PERFUME SUAVE + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.006-9;PRODUTO DE VENDA LIVRE;05/2031;PERFUME SUAVE + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.007-7;PRODUTO DE VENDA LIVRE;05/2031;PERFUME SUAVE + FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.008-5;PRODUTO DE VENDA LIVRE;05/2031;PERFUME SUAVE + BOMBONA PLASTICA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.009-3;PRODUTO DE VENDA LIVRE;05/2031;LAVANDA + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.010-7;PRODUTO DE VENDA LIVRE;05/2031;LAVANDA + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.011-5;PRODUTO DE VENDA LIVRE;05/2031;LAVANDA + FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.012-3;PRODUTO DE VENDA LIVRE;05/2031;LAVANDA + BOMBONA PLASTICA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.013-1;PRODUTO DE VENDA LIVRE;05/2031;CITRUS + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.014-1;PRODUTO DE VENDA LIVRE;05/2031;CITRUS + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.015-8;PRODUTO DE VENDA LIVRE;05/2031;CITRUS + FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.115, DE 27 DE Maio DE 2021;ISPL - INDÚSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA;3.01891-1;DESINFETANTE CLEAN PLUS COMBAT;25351.131132/2021-66;3.1891.0039.016-6;PRODUTO DE VENDA LIVRE;05/2031;CITRUS + BOMBONA PLASTICA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
